p_conc,initial_prediction
"(array([-1.86060543e-03,  3.46185257e-06]), array([7.73831277e-04, 5.98814845e-07]), array([2.11944003e-03, 4.49202602e-06]), array([-8.18905283e-03,  6.70605862e-05]), array([2.22329930e-04, 4.94305976e-08]), array([-3.67477981e-03,  1.35040066e-05]), array([7.23421317e-03, 5.23338402e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.003828472591217208
"(array([7.73831277e-04, 5.98814845e-07]), array([2.11944003e-03, 4.49202602e-06]), array([-8.18905283e-03,  6.70605862e-05]), array([2.22329930e-04, 4.94305976e-08]), array([-3.67477981e-03,  1.35040066e-05]), array([7.23421317e-03, 5.23338402e-05]), array([5.72966207e-03, 3.28290274e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.000102496458134
"(array([2.11944003e-03, 4.49202602e-06]), array([-8.18905283e-03,  6.70605862e-05]), array([2.22329930e-04, 4.94305976e-08]), array([-3.67477981e-03,  1.35040066e-05]), array([7.23421317e-03, 5.23338402e-05]), array([5.72966207e-03, 3.28290274e-05]), array([-2.46710165e-04,  6.08659056e-08]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.318e-05
"(array([-8.18905283e-03,  6.70605862e-05]), array([2.22329930e-04, 4.94305976e-08]), array([-3.67477981e-03,  1.35040066e-05]), array([7.23421317e-03, 5.23338402e-05]), array([5.72966207e-03, 3.28290274e-05]), array([-2.46710165e-04,  6.08659056e-08]), array([3.66793740e-03, 1.34537648e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.9099471830991118e-05
"(array([2.22329930e-04, 4.94305976e-08]), array([-3.67477981e-03,  1.35040066e-05]), array([7.23421317e-03, 5.23338402e-05]), array([5.72966207e-03, 3.28290274e-05]), array([-2.46710165e-04,  6.08659056e-08]), array([3.66793740e-03, 1.34537648e-05]), array([-3.19659771e-03,  1.02182369e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0003822463
"(array([-3.67477981e-03,  1.35040066e-05]), array([7.23421317e-03, 5.23338402e-05]), array([5.72966207e-03, 3.28290274e-05]), array([-2.46710165e-04,  6.08659056e-08]), array([3.66793740e-03, 1.34537648e-05]), array([-3.19659771e-03,  1.02182369e-05]), array([-3.30355002e-04,  1.09134428e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001091650086937034
"(array([7.23421317e-03, 5.23338402e-05]), array([5.72966207e-03, 3.28290274e-05]), array([-2.46710165e-04,  6.08659056e-08]), array([3.66793740e-03, 1.34537648e-05]), array([-3.19659771e-03,  1.02182369e-05]), array([-3.30355002e-04,  1.09134428e-07]), array([2.74523606e-03, 7.53632102e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",5.23338402e-05
"(array([5.72966207e-03, 3.28290274e-05]), array([-2.46710165e-04,  6.08659056e-08]), array([3.66793740e-03, 1.34537648e-05]), array([-3.19659771e-03,  1.02182369e-05]), array([-3.30355002e-04,  1.09134428e-07]), array([2.74523606e-03, 7.53632102e-06]), array([-2.41488106e-03,  5.83165052e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00015049638346583256
"(array([-2.46710165e-04,  6.08659056e-08]), array([3.66793740e-03, 1.34537648e-05]), array([-3.19659771e-03,  1.02182369e-05]), array([-3.30355002e-04,  1.09134428e-07]), array([2.74523606e-03, 7.53632102e-06]), array([-2.41488106e-03,  5.83165052e-06]), array([2.34019075e-03, 5.47649273e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",7.352e-05
"(array([3.66793740e-03, 1.34537648e-05]), array([-3.19659771e-03,  1.02182369e-05]), array([-3.30355002e-04,  1.09134428e-07]), array([2.74523606e-03, 7.53632102e-06]), array([-2.41488106e-03,  5.83165052e-06]), array([2.34019075e-03, 5.47649273e-06]), array([-1.57418718e-03,  2.47806527e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.3320546631986357e-06
"(array([-3.19659771e-03,  1.02182369e-05]), array([-3.30355002e-04,  1.09134428e-07]), array([2.74523606e-03, 7.53632102e-06]), array([-2.41488106e-03,  5.83165052e-06]), array([2.34019075e-03, 5.47649273e-06]), array([-1.57418718e-03,  2.47806527e-06]), array([-2.01311455e-03,  4.05263020e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1e-05
"(array([-3.30355002e-04,  1.09134428e-07]), array([2.74523606e-03, 7.53632102e-06]), array([-2.41488106e-03,  5.83165052e-06]), array([2.34019075e-03, 5.47649273e-06]), array([-1.57418718e-03,  2.47806527e-06]), array([-2.01311455e-03,  4.05263020e-06]), array([1.99111114e-03, 3.96452358e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",4.358662579338638e-06
"(array([2.74523606e-03, 7.53632102e-06]), array([-2.41488106e-03,  5.83165052e-06]), array([2.34019075e-03, 5.47649273e-06]), array([-1.57418718e-03,  2.47806527e-06]), array([-2.01311455e-03,  4.05263020e-06]), array([1.99111114e-03, 3.96452358e-06]), array([-3.30600671e-03,  1.09296804e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",3.95730764206963e-06
"(array([-2.41488106e-03,  5.83165052e-06]), array([2.34019075e-03, 5.47649273e-06]), array([-1.57418718e-03,  2.47806527e-06]), array([-2.01311455e-03,  4.05263020e-06]), array([1.99111114e-03, 3.96452358e-06]), array([-3.30600671e-03,  1.09296804e-05]), array([2.87023946e-03, 8.23827455e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",5.381689985000599e-05
"(array([2.34019075e-03, 5.47649273e-06]), array([-1.57418718e-03,  2.47806527e-06]), array([-2.01311455e-03,  4.05263020e-06]), array([1.99111114e-03, 3.96452358e-06]), array([-3.30600671e-03,  1.09296804e-05]), array([2.87023946e-03, 8.23827455e-06]), array([-2.31847878e-03,  5.37534384e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.757e-05
"(array([-1.57418718e-03,  2.47806527e-06]), array([-2.01311455e-03,  4.05263020e-06]), array([1.99111114e-03, 3.96452358e-06]), array([-3.30600671e-03,  1.09296804e-05]), array([2.87023946e-03, 8.23827455e-06]), array([-2.31847878e-03,  5.37534384e-06]), array([6.27303298e-03, 3.93509428e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",4.027190196118973e-05
"(array([-2.01311455e-03,  4.05263020e-06]), array([1.99111114e-03, 3.96452358e-06]), array([-3.30600671e-03,  1.09296804e-05]), array([2.87023946e-03, 8.23827455e-06]), array([-2.31847878e-03,  5.37534384e-06]), array([6.27303298e-03, 3.93509428e-05]), array([8.40186953e-03, 7.05914116e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0006487744753679182
"(array([1.99111114e-03, 3.96452358e-06]), array([-3.30600671e-03,  1.09296804e-05]), array([2.87023946e-03, 8.23827455e-06]), array([-2.31847878e-03,  5.37534384e-06]), array([6.27303298e-03, 3.93509428e-05]), array([8.40186953e-03, 7.05914116e-05]), array([-6.82960595e-04,  4.66435175e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",7.2931e-06
"(array([-3.30600671e-03,  1.09296804e-05]), array([2.87023946e-03, 8.23827455e-06]), array([-2.31847878e-03,  5.37534384e-06]), array([6.27303298e-03, 3.93509428e-05]), array([8.40186953e-03, 7.05914116e-05]), array([-6.82960595e-04,  4.66435175e-07]), array([-1.52420466e-03,  2.32319985e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",4.18891708127e-05
"(array([2.87023946e-03, 8.23827455e-06]), array([-2.31847878e-03,  5.37534384e-06]), array([6.27303298e-03, 3.93509428e-05]), array([8.40186953e-03, 7.05914116e-05]), array([-6.82960595e-04,  4.66435175e-07]), array([-1.52420466e-03,  2.32319985e-06]), array([-6.16400784e-03,  3.79949926e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00013609979804205276
"(array([-2.31847878e-03,  5.37534384e-06]), array([6.27303298e-03, 3.93509428e-05]), array([8.40186953e-03, 7.05914116e-05]), array([-6.82960595e-04,  4.66435175e-07]), array([-1.52420466e-03,  2.32319985e-06]), array([-6.16400784e-03,  3.79949926e-05]), array([-3.28939436e-04,  1.08201153e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.11899e-05
"(array([6.27303298e-03, 3.93509428e-05]), array([8.40186953e-03, 7.05914116e-05]), array([-6.82960595e-04,  4.66435175e-07]), array([-1.52420466e-03,  2.32319985e-06]), array([-6.16400784e-03,  3.79949926e-05]), array([-3.28939436e-04,  1.08201153e-07]), array([-1.97415611e-04,  3.89729234e-08]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00021216252949624628
"(array([8.40186953e-03, 7.05914116e-05]), array([-6.82960595e-04,  4.66435175e-07]), array([-1.52420466e-03,  2.32319985e-06]), array([-6.16400784e-03,  3.79949926e-05]), array([-3.28939436e-04,  1.08201153e-07]), array([-1.97415611e-04,  3.89729234e-08]), array([4.91273329e-04, 2.41349484e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0006470519071946795
"(array([-6.82960595e-04,  4.66435175e-07]), array([-1.52420466e-03,  2.32319985e-06]), array([-6.16400784e-03,  3.79949926e-05]), array([-3.28939436e-04,  1.08201153e-07]), array([-1.97415611e-04,  3.89729234e-08]), array([4.91273329e-04, 2.41349484e-07]), array([7.02680320e-03, 4.93759631e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00015840222
"(array([-1.52420466e-03,  2.32319985e-06]), array([-6.16400784e-03,  3.79949926e-05]), array([-3.28939436e-04,  1.08201153e-07]), array([-1.97415611e-04,  3.89729234e-08]), array([4.91273329e-04, 2.41349484e-07]), array([7.02680320e-03, 4.93759631e-05]), array([-1.41624258e-03,  2.00574303e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.603036499951415e-05
"(array([-6.16400784e-03,  3.79949926e-05]), array([-3.28939436e-04,  1.08201153e-07]), array([-1.97415611e-04,  3.89729234e-08]), array([4.91273329e-04, 2.41349484e-07]), array([7.02680320e-03, 4.93759631e-05]), array([-1.41624258e-03,  2.00574303e-06]), array([-1.09024860e-04,  1.18864201e-08]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.92856e-05
"(array([-3.28939436e-04,  1.08201153e-07]), array([-1.97415611e-04,  3.89729234e-08]), array([4.91273329e-04, 2.41349484e-07]), array([7.02680320e-03, 4.93759631e-05]), array([-1.41624258e-03,  2.00574303e-06]), array([-1.09024860e-04,  1.18864201e-08]), array([6.40895706e-04, 4.10747306e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",4.167347771722357e-05
