,p_conc,initial_prediction,refined_prediction_0,refined_prediction_1,refined_prediction_2,y_true,tau,regime
1023,"(array([5.50621758e-04, 3.03184320e-07]), array([-1.34371604e-03,  1.80557278e-06]), array([-1.71356011e-03,  2.93628825e-06]), array([5.09027982e-03, 2.59109486e-05]), array([-8.86847855e-04,  7.86499119e-07]), array([-0.01789143,  0.0003201 ]), array([3.38677704e-03, 1.14702587e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001496651945617,3.851515404086992e-05,0.0001,3.851515404086992e-05,3.851515404086992e-05,0.00010219416970491771,low
1024,"(array([-1.34371604e-03,  1.80557278e-06]), array([-1.71356011e-03,  2.93628825e-06]), array([5.09027982e-03, 2.59109486e-05]), array([-8.86847855e-04,  7.86499119e-07]), array([-0.01789143,  0.0003201 ]), array([3.38677704e-03, 1.14702587e-05]), array([6.20605785e-03, 3.85151540e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001224576785926,3e-05,3e-05,3.0001e-05,3.089293284543192e-05,0.00010219416970491771,low
1025,"(array([-1.71356011e-03,  2.93628825e-06]), array([5.09027982e-03, 2.59109486e-05]), array([-8.86847855e-04,  7.86499119e-07]), array([-0.01789143,  0.0003201 ]), array([3.38677704e-03, 1.14702587e-05]), array([6.20605785e-03, 3.85151540e-05]), array([5.55814113e-03, 3.08929328e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.714605815127099e-05,3.846346244678077e-06,3e-06,3.5e-06,3.846346244678077e-06,0.00010219416970491771,low
1026,"(array([5.09027982e-03, 2.59109486e-05]), array([-8.86847855e-04,  7.86499119e-07]), array([-0.01789143,  0.0003201 ]), array([3.38677704e-03, 1.14702587e-05]), array([6.20605785e-03, 3.85151540e-05]), array([5.55814113e-03, 3.08929328e-05]), array([1.96121040e-03, 3.84634624e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",5.898905847621071e-05,4e-06,4.4e-06,4e-06,4.457587617607444e-06,0.00010219416970491771,low
1027,"(array([-8.86847855e-04,  7.86499119e-07]), array([-0.01789143,  0.0003201 ]), array([3.38677704e-03, 1.14702587e-05]), array([6.20605785e-03, 3.85151540e-05]), array([5.55814113e-03, 3.08929328e-05]), array([1.96121040e-03, 3.84634624e-06]), array([2.11129998e-03, 4.45758762e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",5.1834e-06,2.3293232058031728e-05,2e-05,2.3e-05,2.3293232058031728e-05,0.00010219416970491771,low
1028,"(array([-0.01789143,  0.0003201 ]), array([3.38677704e-03, 1.14702587e-05]), array([6.20605785e-03, 3.85151540e-05]), array([5.55814113e-03, 3.08929328e-05]), array([1.96121040e-03, 3.84634624e-06]), array([2.11129998e-03, 4.45758762e-06]), array([4.82630625e-03, 2.32932321e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0002790572578456,1.7139301094327067e-09,1e-09,1.2e-09,1.7139301094327069e-09,0.00010219416970491771,low
1029,"(array([3.38677704e-03, 1.14702587e-05]), array([6.20605785e-03, 3.85151540e-05]), array([5.55814113e-03, 3.08929328e-05]), array([1.96121040e-03, 3.84634624e-06]), array([2.11129998e-03, 4.45758762e-06]), array([4.82630625e-03, 2.32932321e-05]), array([-4.13996390e-05,  1.71393011e-09]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.0404956577054138e-06,1.542409388975736e-08,1e-08,1.1e-08,1.542409388975736e-08,0.00010219416970491771,low
1030,"(array([6.20605785e-03, 3.85151540e-05]), array([5.55814113e-03, 3.08929328e-05]), array([1.96121040e-03, 3.84634624e-06]), array([2.11129998e-03, 4.45758762e-06]), array([4.82630625e-03, 2.32932321e-05]), array([-4.13996390e-05,  1.71393011e-09]), array([1.24193776e-04, 1.54240939e-08]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",6.3125e-05,1.3450019013929414e-06,1e-06,1.2e-06,1.3450019013929414e-06,0.00010219416970491771,low
1031,"(array([5.55814113e-03, 3.08929328e-05]), array([1.96121040e-03, 3.84634624e-06]), array([2.11129998e-03, 4.45758762e-06]), array([4.82630625e-03, 2.32932321e-05]), array([-4.13996390e-05,  1.71393011e-09]), array([1.24193776e-04, 1.54240939e-08]), array([-1.15974217e-03,  1.34500190e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001641610500229,2.904231912954168e-07,2.904231912954167e-07,2.904231912954167e-07,2.9042319129541673e-07,0.00010219416970491771,low
1032,"(array([1.96121040e-03, 3.84634624e-06]), array([2.11129998e-03, 4.45758762e-06]), array([4.82630625e-03, 2.32932321e-05]), array([-4.13996390e-05,  1.71393011e-09]), array([1.24193776e-04, 1.54240939e-08]), array([-1.15974217e-03,  1.34500190e-06]), array([-5.38909261e-04,  2.90423191e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.670012185412455e-06,5.777118052982401e-05,5.777118052982401e-05,5.777118052982401e-05,5.777118052982401e-05,0.00010219416970491771,low
1033,"(array([2.11129998e-03, 4.45758762e-06]), array([4.82630625e-03, 2.32932321e-05]), array([-4.13996390e-05,  1.71393011e-09]), array([1.24193776e-04, 1.54240939e-08]), array([-1.15974217e-03,  1.34500190e-06]), array([-5.38909261e-04,  2.90423191e-07]), array([7.60073553e-03, 5.77711805e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0005791803949075,0.0,1.0008842399969996e-05,1e-05,1.0008842399969996e-05,0.00010219416970491771,low
1034,"(array([4.82630625e-03, 2.32932321e-05]), array([-4.13996390e-05,  1.71393011e-09]), array([1.24193776e-04, 1.54240939e-08]), array([-1.15974217e-03,  1.34500190e-06]), array([-5.38909261e-04,  2.90423191e-07]), array([7.60073553e-03, 5.77711805e-05]), array([3.16367546e-03, 1.00088424e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0002333822040659,2.8454250721147884e-07,2e-07,2.8454250721147884e-07,2.8454250721147884e-07,0.00010219416970491771,low
1035,"(array([-4.13996390e-05,  1.71393011e-09]), array([1.24193776e-04, 1.54240939e-08]), array([-1.15974217e-03,  1.34500190e-06]), array([-5.38909261e-04,  2.90423191e-07]), array([7.60073553e-03, 5.77711805e-05]), array([3.16367546e-03, 1.00088424e-05]), array([-5.33425259e-04,  2.84542507e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0002601647782169,8.278229302471245e-06,8e-06,8.278e-06,8.278229302471245e-06,0.00010219416970491771,low
1036,"(array([1.24193776e-04, 1.54240939e-08]), array([-1.15974217e-03,  1.34500190e-06]), array([-5.38909261e-04,  2.90423191e-07]), array([7.60073553e-03, 5.77711805e-05]), array([3.16367546e-03, 1.00088424e-05]), array([-5.33425259e-04,  2.84542507e-07]), array([-2.87719122e-03,  8.27822930e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",4.77336e-05,1e-06,1.7326843211126214e-06,1.0000000000000002e-06,1.7326843211126214e-06,0.00010219416970491771,low
1037,"(array([-1.15974217e-03,  1.34500190e-06]), array([-5.38909261e-04,  2.90423191e-07]), array([7.60073553e-03, 5.77711805e-05]), array([3.16367546e-03, 1.00088424e-05]), array([-5.33425259e-04,  2.84542507e-07]), array([-2.87719122e-03,  8.27822930e-06]), array([1.31631467e-03, 1.73268432e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.00015764,1.6891545414820848e-07,1.6891545414820847e-08,1.6891545414820848e-07,1.6891545414820848e-07,0.00010219416970491771,low
1038,"(array([-5.38909261e-04,  2.90423191e-07]), array([7.60073553e-03, 5.77711805e-05]), array([3.16367546e-03, 1.00088424e-05]), array([-5.33425259e-04,  2.84542507e-07]), array([-2.87719122e-03,  8.27822930e-06]), array([1.31631467e-03, 1.73268432e-06]), array([4.10993253e-04, 1.68915454e-07]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",2.771e-06,2e-06,2.1e-06,2e-06,2.1914861817708134e-06,0.00010219416970491771,low
1039,"(array([7.60073553e-03, 5.77711805e-05]), array([3.16367546e-03, 1.00088424e-05]), array([-5.33425259e-04,  2.84542507e-07]), array([-2.87719122e-03,  8.27822930e-06]), array([1.31631467e-03, 1.73268432e-06]), array([4.10993253e-04, 1.68915454e-07]), array([-1.48036691e-03,  2.19148618e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001169348055714,5.5033650460568536e-08,5e-08,5.5e-08,5.503365046056853e-08,0.00010219416970491771,low
1040,"(array([3.16367546e-03, 1.00088424e-05]), array([-5.33425259e-04,  2.84542507e-07]), array([-2.87719122e-03,  8.27822930e-06]), array([1.31631467e-03, 1.73268432e-06]), array([4.10993253e-04, 1.68915454e-07]), array([-1.48036691e-03,  2.19148618e-06]), array([-2.34592520e-04,  5.50336505e-08]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.26e-08,2e-05,2e-05,1.5e-05,2.003958021545428e-05,0.00010219416970491771,low
1041,"(array([-5.33425259e-04,  2.84542507e-07]), array([-2.87719122e-03,  8.27822930e-06]), array([1.31631467e-03, 1.73268432e-06]), array([4.10993253e-04, 1.68915454e-07]), array([-1.48036691e-03,  2.19148618e-06]), array([-2.34592520e-04,  5.50336505e-08]), array([4.47655897e-03, 2.00395802e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0001947874,1e-06,1e-06,1e-06,1.0759291857469459e-06,0.00010219416970491771,low
1042,"(array([-2.87719122e-03,  8.27822930e-06]), array([1.31631467e-03, 1.73268432e-06]), array([4.10993253e-04, 1.68915454e-07]), array([-1.48036691e-03,  2.19148618e-06]), array([-2.34592520e-04,  5.50336505e-08]), array([4.47655897e-03, 2.00395802e-05]), array([-1.03727006e-03,  1.07592919e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.469e-05,2.5e-06,2.9e-06,2.9e-06,2.902880767826106e-06,0.00010219416970491771,low
1043,"(array([1.31631467e-03, 1.73268432e-06]), array([4.10993253e-04, 1.68915454e-07]), array([-1.48036691e-03,  2.19148618e-06]), array([-2.34592520e-04,  5.50336505e-08]), array([4.47655897e-03, 2.00395802e-05]), array([-1.03727006e-03,  1.07592919e-06]), array([-1.70378425e-03,  2.90288077e-06]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.000372109715799,9.500127558744425e-08,9e-08,9.500127558744425e-08,9.500127558744424e-08,0.00010219416970491771,low
1044,"(array([4.10993253e-04, 1.68915454e-07]), array([-1.48036691e-03,  2.19148618e-06]), array([-2.34592520e-04,  5.50336505e-08]), array([4.47655897e-03, 2.00395802e-05]), array([-1.03727006e-03,  1.07592919e-06]), array([-1.70378425e-03,  2.90288077e-06]), array([-3.08222769e-04,  9.50012756e-08]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",1.646903884227e-05,6.951832020738857e-05,6e-05,6.9e-05,6.951832020738857e-05,0.00010219416970491771,low
1045,"(array([-1.48036691e-03,  2.19148618e-06]), array([-2.34592520e-04,  5.50336505e-08]), array([4.47655897e-03, 2.00395802e-05]), array([-1.03727006e-03,  1.07592919e-06]), array([-1.70378425e-03,  2.90288077e-06]), array([-3.08222769e-04,  9.50012756e-08]), array([8.33776470e-03, 6.95183202e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",6.9518e-05,4e-05,4.5e-05,4e-05,4.037931637886749e-05,0.00010219416970491771,low
1046,"(array([-2.34592520e-04,  5.50336505e-08]), array([4.47655897e-03, 2.00395802e-05]), array([-1.03727006e-03,  1.07592919e-06]), array([-1.70378425e-03,  2.90288077e-06]), array([-3.08222769e-04,  9.50012756e-08]), array([8.33776470e-03, 6.95183202e-05]), array([-6.35447216e-03,  4.03793164e-05]))
You are given a chronological sequence of observations for a financial asset.
Each row reports the 1-period log return log_r and the realized variance rv 
where rv = log_r^2.
It's arranged chronologically, [array([log_r_1, rv_1]), array([log_r_2, rv_2]), .....]
",0.0012851246190993,3.839203049804933e-07,3e-07,3.5e-07,3.839203049804933e-07,0.00010219416970491771,low
